Date,AAPL,ADM,DE,GS,JPM,MSFT,NVDA
2008-09-24,3.8601489067077637,14.986347198486328,41.90304183959961,98.85958099365234,26.189558029174805,18.65465545654297,0.25785961747169495
2008-09-25,3.9567182064056396,14.954682350158691,40.93909454345703,100.7177963256836,28.103656768798828,19.3001766204834,0.26290223002433777
2008-09-26,3.846052408218384,14.492297172546387,39.407798767089844,102.56867980957031,31.194673538208008,19.87316131591797,0.267944872379303
2008-09-29,3.156857490539551,12.978458404541016,34.016197204589844,89.71690368652344,26.512901306152344,18.139699935913086,0.23150071501731873
2008-09-30,3.408782482147217,13.877897262573242,35.2554817199707,95.14301300048828,30.198829650878906,19.358192443847656,0.2454824298620224
2008-10-01,3.2726213932037354,13.561188697814941,32.97635269165039,99.9744873046875,32.0935173034668,19.20588493347168,0.23860618472099304
2008-10-02,3.002103805541992,11.857336044311523,28.289859771728516,97.77432250976562,32.4845085144043,19.039064407348633,0.21385164558887482
2008-10-03,2.9112303256988525,11.730653762817383,27.947978973388672,95.14301300048828,29.91053009033203,19.089841842651367,0.20697537064552307
2008-10-06,2.943321466445923,11.635642051696777,26.559123992919922,92.1697998046875,28.672382354736328,18.067171096801758,0.1799287050962448
2008-10-07,2.674002170562744,10.793214797973633,25.640352249145508,85.48005676269531,25.622699737548828,16.848661422729492,0.1659470498561859
2008-10-08,2.6928963661193848,10.78687858581543,27.057706832885742,83.99347686767578,25.609664916992188,16.689102172851562,0.1693851500749588
2008-10-09,2.661405324935913,9.6847562789917,27.777050018310547,75.33393859863281,23.902359008789062,16.174142837524414,0.15861235558986664
2008-10-10,2.903132915496826,9.786100387573242,27.150291442871094,66.00548553466797,27.134523391723633,15.593897819519043,0.15609106421470642
2008-10-13,3.306812047958374,11.46462345123291,30.23423957824707,82.5068588256836,27.36258888244629,18.495092391967773,0.18451295793056488
2008-10-14,3.1214678287506104,11.46462345123291,29.906625747680664,91.3521957397461,26.52847671508789,17.47966957092285,0.18038718402385712
2008-10-15,2.937622547149658,10.191479682922363,26.423809051513672,84.1049575805664,25.081825256347656,16.43524742126465,0.16090445220470428
2008-10-16,3.0557875633239746,11.299939155578613,27.705825805664062,83.54747009277344,26.385122299194336,17.544954299926758,0.1764906346797943
2008-10-17,2.9211273193359375,11.603971481323242,28.07619285583496,84.95976257324219,25.62921905517578,17.35637092590332,0.1753445416688919
2008-10-20,2.952317714691162,12.592081069946289,27.492155075073242,90.31150817871094,26.49590301513672,17.929357528686523,0.17878273129463196
2008-10-21,2.743879795074463,12.33238697052002,26.630359649658203,90.20006561279297,25.896394729614258,16.942955017089844,0.16503021121025085
2008-10-22,2.9052321910858154,11.350610733032227,24.094812393188477,85.52468872070312,24.22165870666504,15.615662574768066,0.1588415801525116
2008-10-23,2.9460203647613525,11.489962577819824,23.062082290649414,80.95429992675781,24.66477394104004,16.188640594482422,0.14990241825580597
2008-10-24,2.8905367851257324,11.103583335876465,21.62335968017578,74.85552215576172,23.087791442871094,15.927536010742188,0.15150688588619232
2008-10-27,2.761876106262207,11.325272560119629,21.28862190246582,69.24880981445312,22.155946731567383,15.361802101135254,0.15975835919380188
2008-10-28,2.996405601501465,13.288826942443848,23.695964813232422,69.76325225830078,24.501869201660156,16.75437355041504,0.18382534384727478
2008-10-29,3.135563611984253,13.567532539367676,25.455177307128906,72.81266784667969,23.270263671875,16.681846618652344,0.18978473544120789
2008-10-30,3.330204963684082,14.276944160461426,27.378185272216797,67.92912292480469,24.514894485473633,16.41348648071289,0.19780701398849487
2008-10-31,3.2267353534698486,13.130480766296387,27.463674545288086,68.9654769897461,26.88037109375,16.195898056030273,0.20078670978546143
2008-11-03,3.207841634750366,13.371171951293945,27.79842185974121,66.42306518554688,26.541513442993164,16.406232833862305,0.19345203042030334
2008-11-04,3.3287055492401123,15.410727500915527,30.298351287841797,70.82942199707031,27.479867935180664,17.06625747680664,0.20582935214042664
2008-11-05,3.0980746746063232,15.01802921295166,28.154539108276367,65.1854476928711,25.557538986206055,16.014572143554688,0.1950564980506897
2008-11-06,2.9721121788024902,12.851777076721191,25.505029678344727,60.18264389038086,24.931949615478516,15.14421558380127,0.174656942486763
2008-11-07,2.946319818496704,14.30228042602539,26.502164840698242,57.99064254760742,24.599609375,15.593897819519043,0.19986991584300995
2008-11-10,2.8755414485931396,14.929353713989258,26.26000213623047,53.09223937988281,23.726409912109375,15.44884204864502,0.1870342344045639
2008-11-11,2.842251777648926,15.303056716918945,25.01359748840332,55.67938232421875,23.687301635742188,15.376311302185059,0.17878273129463196
